"Ma","T","U:0","U:1","U:2","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.724,408.84,698.82,6.609,0,90782,0.77339,1,0.20608,0.20608,0.001,0.0005
1.7261,408.53,699.39,6.6039,0,90465,0.77129,1,0.20636,0.20636,0.001,0.0005
1.7282,408.21,699.97,6.5989,0,90148,0.76919,1,0.20664,0.20664,0.001,0.0005
1.7303,407.89,700.55,6.5938,0,89831,0.76708,1,0.20692,0.20692,0.001,0.0005
1.7324,407.57,701.13,6.5888,0,89514,0.76498,1,0.2072,0.2072,0.001,0.0005
1.7345,407.26,701.69,6.5906,0,89205,0.76292,1,0.20748,0.20748,0.001,0.0005
1.7365,406.94,702.24,6.5938,0,88898,0.76087,1,0.20776,0.20776,0.001,0.0005
1.7386,406.63,702.8,6.5971,0,88590,0.75882,1,0.20804,0.20804,0.001,0.0005
1.7406,406.32,703.35,6.6003,0,88282,0.75677,1,0.20832,0.20832,0.001,0.0005
1.7426,406,703.91,6.6013,0,87976,0.75473,1,0.2086,0.2086,0.001,0.0005
1.7446,405.7,704.45,6.5859,0,87682,0.75277,1,0.20888,0.20888,0.001,0.0005
1.7466,405.4,704.99,6.5704,0,87389,0.75081,1,0.20916,0.20916,0.001,0.0005
1.7486,405.09,705.53,6.555,0,87095,0.74884,1,0.20944,0.20944,0.001,0.0005
1.7506,404.79,706.07,6.5395,0,86801,0.74688,1,0.20972,0.20972,0.001,0.0005
1.7526,404.49,706.61,6.5196,0,86511,0.74494,1,0.21,0.21,0.001,0.0005
1.7546,404.2,707.16,6.4924,0,86229,0.74305,1,0.21028,0.21028,0.001,0.0005
1.7566,403.9,707.7,6.4653,0,85947,0.74115,1,0.21056,0.21056,0.001,0.0005
1.7586,403.61,708.25,6.4382,0,85665,0.73926,1,0.21084,0.21084,0.001,0.0005
1.7606,403.31,708.8,6.4111,0,85382,0.73737,1,0.21112,0.21112,0.001,0.0005
1.7626,403.02,709.35,6.4012,0,85104,0.7355,1,0.2114,0.2114,0.001,0.0005
1.7646,402.73,709.9,6.4013,0,84828,0.73364,1,0.21168,0.21168,0.001,0.0005
1.7666,402.44,710.46,6.4015,0,84553,0.73178,1,0.21196,0.21196,0.001,0.0005
1.7686,402.15,711.02,6.4017,0,84277,0.72993,1,0.21224,0.21224,0.001,0.0005
1.7707,401.86,711.57,6.4018,0,84001,0.72807,1,0.21252,0.21252,0.001,0.0005
1.7726,401.57,712.11,6.4122,0,83733,0.72626,1,0.2128,0.2128,0.001,0.0005
1.7746,401.28,712.65,6.4244,0,83466,0.72446,1,0.21308,0.21308,0.001,0.0005
1.7766,401,713.19,6.4367,0,83199,0.72266,1,0.21336,0.21336,0.001,0.0005
1.7786,400.71,713.73,6.4489,0,82933,0.72085,1,0.21364,0.21364,0.001,0.0005
1.7805,400.43,714.26,6.4606,0,82666,0.71905,1,0.21392,0.21392,0.001,0.0005
1.7824,400.15,714.78,6.4515,0,82408,0.7173,1,0.2142,0.2142,0.001,0.0005
1.7844,399.87,715.29,6.4424,0,82149,0.71555,1,0.21448,0.21448,0.001,0.0005
1.7863,399.59,715.81,6.4333,0,81891,0.7138,1,0.21476,0.21476,0.001,0.0005
1.7882,399.31,716.33,6.4243,0,81632,0.71205,1,0.21504,0.21504,0.001,0.0005
1.7901,399.03,716.84,6.4162,0,81374,0.71029,1,0.21532,0.21532,0.001,0.0005
1.792,398.75,717.36,6.4129,0,81115,0.70853,1,0.2156,0.2156,0.001,0.0005
1.794,398.46,717.89,6.4096,0,80855,0.70677,1,0.21588,0.21588,0.001,0.0005
1.7959,398.18,718.41,6.4063,0,80596,0.705,1,0.21616,0.21616,0.001,0.0005
1.7979,397.89,718.93,6.403,0,80336,0.70324,1,0.21644,0.21644,0.001,0.0005
1.7998,397.61,719.46,6.411,0,80076,0.70146,1,0.21672,0.21672,0.001,0.0005
1.8018,397.31,719.99,6.4439,0,79812,0.69966,1,0.217,0.217,0.001,0.0005
1.8038,397.02,720.52,6.4769,0,79548,0.69786,1,0.21728,0.21728,0.001,0.0005
1.8058,396.73,721.05,6.5098,0,79284,0.69606,1,0.21756,0.21756,0.001,0.0005
1.8078,396.44,721.58,6.5426,0,79020,0.69426,1,0.21784,0.21784,0.001,0.0005
1.8098,396.14,722.11,6.5826,0,78757,0.69246,1,0.21812,0.21812,0.001,0.0005
1.8118,395.85,722.63,6.6329,0,78494,0.69066,1,0.2184,0.2184,0.001,0.0005
1.8138,395.55,723.16,6.6831,0,78232,0.68886,1,0.21868,0.21868,0.001,0.0005
1.8158,395.26,723.68,6.7332,0,77969,0.68706,1,0.21896,0.21896,0.001,0.0005
1.8178,394.96,724.21,6.7833,0,77706,0.68526,1,0.21924,0.21924,0.001,0.0005
1.8198,394.67,724.73,6.8319,0,77445,0.68347,1,0.21952,0.21952,0.001,0.0005
1.8218,394.37,725.26,6.879,0,77186,0.68169,1,0.2198,0.2198,0.001,0.0005
1.8238,394.08,725.79,6.9261,0,76926,0.6799,1,0.22008,0.22008,0.001,0.0005
1.8258,393.78,726.31,6.9732,0,76666,0.67811,1,0.22036,0.22036,0.001,0.0005
1.8278,393.49,726.84,7.0201,0,76407,0.67633,1,0.22064,0.22064,0.001,0.0005
1.8299,393.19,727.38,7.0707,0,76147,0.67454,1,0.22092,0.22092,0.001,0.0005
1.832,392.89,727.93,7.1244,0,75887,0.67274,1,0.2212,0.2212,0.001,0.0005
1.834,392.59,728.48,7.178,0,75626,0.67095,1,0.22148,0.22148,0.001,0.0005
1.8361,392.29,729.03,7.2316,0,75366,0.66915,1,0.22176,0.22176,0.001,0.0005
1.8382,391.99,729.57,7.2852,0,75106,0.66736,1,0.22204,0.22204,0.001,0.0005
1.8403,391.69,730.13,7.3369,0,74846,0.66556,1,0.22232,0.22232,0.001,0.0005
1.8425,391.38,730.7,7.3871,0,74586,0.66376,1,0.2226,0.2226,0.001,0.0005
1.8446,391.08,731.26,7.4373,0,74326,0.66196,1,0.22288,0.22288,0.001,0.0005
1.8468,390.77,731.83,7.4874,0,74066,0.66016,1,0.22316,0.22316,0.001,0.0005
1.8489,390.47,732.39,7.5375,0,73806,0.65836,1,0.22344,0.22344,0.001,0.0005
1.8511,390.16,732.96,7.581,0,73547,0.65656,1,0.22372,0.22372,0.001,0.0005
1.8532,389.86,733.54,7.6186,0,73287,0.65475,1,0.224,0.224,0.001,0.0005
1.8554,389.55,734.11,7.6562,0,73028,0.65295,1,0.22428,0.22428,0.001,0.0005
1.8576,389.24,734.69,7.6938,0,72768,0.65114,1,0.22456,0.22456,0.001,0.0005
1.8598,388.93,735.26,7.7313,0,72509,0.64934,1,0.22484,0.22484,0.001,0.0005
1.862,388.62,735.84,7.7731,0,72248,0.64752,1,0.22512,0.22512,0.001,0.0005
1.8643,388.31,736.43,7.8197,0,71985,0.64568,1,0.2254,0.2254,0.001,0.0005
1.8665,387.99,737.02,7.8663,0,71722,0.64384,1,0.22568,0.22568,0.001,0.0005
1.8688,387.67,737.61,7.9128,0,71458,0.64201,1,0.22596,0.22596,0.001,0.0005
1.871,387.36,738.19,7.9593,0,71195,0.64017,1,0.22624,0.22624,0.001,0.0005
1.8733,387.04,738.78,8.0111,0,70931,0.63832,1,0.22652,0.22652,0.001,0.0005
1.8756,386.71,739.37,8.0707,0,70665,0.63645,1,0.2268,0.2268,0.001,0.0005
1.8779,386.39,739.97,8.1302,0,70398,0.63458,1,0.22708,0.22708,0.001,0.0005
1.8802,386.06,740.56,8.1898,0,70132,0.63271,1,0.22736,0.22736,0.001,0.0005
1.8825,385.74,741.15,8.2493,0,69865,0.63085,1,0.22764,0.22764,0.001,0.0005
1.8848,385.41,741.74,8.3083,0,69598,0.62897,1,0.22792,0.22792,0.001,0.0005
1.8871,385.08,742.32,8.3659,0,69332,0.62709,1,0.2282,0.2282,0.001,0.0005
1.8894,384.75,742.91,8.4235,0,69065,0.62522,1,0.22848,0.22848,0.001,0.0005
1.8917,384.42,743.49,8.4811,0,68798,0.62334,1,0.22876,0.22876,0.001,0.0005
1.894,384.09,744.08,8.5387,0,68531,0.62146,1,0.22904,0.22904,0.001,0.0005
1.8963,383.75,744.67,8.5955,0,68265,0.61958,1,0.22932,0.22932,0.001,0.0005
1.8986,383.42,745.25,8.649,0,68001,0.61772,1,0.2296,0.2296,0.001,0.0005
1.9009,383.09,745.83,8.7024,0,67737,0.61585,1,0.22988,0.22988,0.001,0.0005
1.9032,382.76,746.42,8.7558,0,67474,0.61399,1,0.23016,0.23016,0.001,0.0005
1.9055,382.43,747,8.8093,0,67210,0.61212,1,0.23044,0.23044,0.001,0.0005
1.9079,382.1,747.58,8.8627,0,66947,0.61026,1,0.23072,0.23072,0.001,0.0005
1.9101,381.77,748.16,8.8855,0,66693,0.60846,1,0.231,0.231,0.001,0.0005
1.9124,381.45,748.73,8.9083,0,66440,0.60666,1,0.23128,0.23128,0.001,0.0005
1.9147,381.12,749.31,8.9311,0,66186,0.60486,1,0.23156,0.23156,0.001,0.0005
1.917,380.8,749.88,8.954,0,65933,0.60305,1,0.23184,0.23184,0.001,0.0005
1.9193,380.47,750.46,8.9769,0,65679,0.60125,1,0.23212,0.23212,0.001,0.0005
1.9215,380.16,751.02,8.9695,0,65436,0.59952,1,0.2324,0.2324,0.001,0.0005
1.9237,379.85,751.58,8.955,0,65196,0.59781,1,0.23268,0.23268,0.001,0.0005
1.926,379.53,752.14,8.9405,0,64955,0.59609,1,0.23296,0.23296,0.001,0.0005
1.9282,379.22,752.7,8.9261,0,64715,0.59438,1,0.23324,0.23324,0.001,0.0005
1.9304,378.91,753.26,8.9117,0,64475,0.59266,1,0.23352,0.23352,0.001,0.0005
1.9326,378.6,753.81,8.9012,0,64239,0.59098,1,0.2338,0.2338,0.001,0.0005
1.9347,378.3,754.34,8.8934,0,64008,0.58932,1,0.23408,0.23408,0.001,0.0005
1.9369,377.99,754.87,8.8856,0,63777,0.58766,1,0.23436,0.23436,0.001,0.0005
1.939,377.69,755.41,8.8778,0,63545,0.58601,1,0.23464,0.23464,0.001,0.0005
1.9412,377.38,755.94,8.8701,0,63314,0.58435,1,0.23492,0.23492,0.001,0.0005
1.9433,377.08,756.46,8.864,0,63085,0.58271,1,0.2352,0.2352,0.001,0.0005
1.9453,376.78,756.94,8.8612,0,62863,0.58111,1,0.23548,0.23548,0.001,0.0005
1.9473,376.48,757.42,8.8584,0,62641,0.57951,1,0.23576,0.23576,0.001,0.0005
1.9493,376.19,757.9,8.8557,0,62419,0.57791,1,0.23604,0.23604,0.001,0.0005
1.9513,375.89,758.38,8.853,0,62197,0.57632,1,0.23632,0.23632,0.001,0.0005
1.9533,375.59,758.85,8.8452,0,61975,0.57472,1,0.2366,0.2366,0.001,0.0005
1.9551,375.31,759.28,8.7658,0,61767,0.57322,1,0.23688,0.23688,0.001,0.0005
1.957,375.03,759.71,8.6864,0,61559,0.57172,1,0.23716,0.23716,0.001,0.0005
1.9588,374.75,760.13,8.6071,0,61352,0.57022,1,0.23744,0.23744,0.001,0.0005
1.9606,374.46,760.56,8.5279,0,61144,0.56872,1,0.23772,0.23772,0.001,0.0005
1.9625,374.18,760.99,8.4487,0,60936,0.56722,1,0.238,0.238,0.001,0.0005
1.9643,373.9,761.41,8.3747,0,60734,0.56575,1,0.23828,0.23828,0.001,0.0005
1.9661,373.63,761.84,8.3023,0,60534,0.5643,1,0.23856,0.23856,0.001,0.0005
1.9679,373.35,762.27,8.23,0,60334,0.56286,1,0.23884,0.23884,0.001,0.0005
1.9698,373.08,762.7,8.1577,0,60135,0.56141,1,0.23912,0.23912,0.001,0.0005
1.9716,372.8,763.12,8.0855,0,59935,0.55996,1,0.2394,0.2394,0.001,0.0005
1.9734,372.53,763.55,8.058,0,59737,0.55852,1,0.23968,0.23968,0.001,0.0005
1.9752,372.26,763.97,8.092,0,59543,0.55711,1,0.23996,0.23996,0.001,0.0005
1.977,371.99,764.39,8.1261,0,59349,0.5557,1,0.24024,0.24024,0.001,0.0005
1.9788,371.71,764.81,8.1602,0,59155,0.55428,1,0.24052,0.24052,0.001,0.0005
1.9806,371.44,765.23,8.1943,0,58961,0.55287,1,0.2408,0.2408,0.001,0.0005
1.9824,371.17,765.64,8.2265,0,58767,0.55146,1,0.24108,0.24108,0.001,0.0005
1.984,370.93,766.01,8.2212,0,58595,0.5502,1,0.24136,0.24136,0.001,0.0005
1.9856,370.69,766.37,8.2159,0,58423,0.54895,1,0.24164,0.24164,0.001,0.0005
1.9872,370.44,766.74,8.2106,0,58250,0.54769,1,0.24192,0.24192,0.001,0.0005
1.9888,370.2,767.1,8.2053,0,58078,0.54643,1,0.2422,0.2422,0.001,0.0005
1.9904,369.95,767.47,8.2,0,57906,0.54517,1,0.24248,0.24248,0.001,0.0005
1.992,369.73,767.82,8.1006,0,57751,0.54404,1,0.24276,0.24276,0.001,0.0005
1.9934,369.53,768.17,7.9486,0,57605,0.54297,1,0.24304,0.24304,0.001,0.0005
1.9949,369.32,768.52,7.7966,0,57460,0.5419,1,0.24332,0.24332,0.001,0.0005
1.9964,369.11,768.87,7.6447,0,57314,0.54084,1,0.2436,0.2436,0.001,0.0005
1.9978,368.9,769.22,7.4928,0,57169,0.53977,1,0.24388,0.24388,0.001,0.0005
1.9993,368.69,769.58,7.3529,0,57025,0.53871,1,0.24416,0.24416,0.001,0.0005
2.0009,368.49,769.98,7.2605,0,56885,0.53769,1,0.24444,0.24444,0.001,0.0005
2.0025,368.29,770.37,7.1682,0,56745,0.53666,1,0.24472,0.24472,0.001,0.0005
2.004,368.09,770.77,7.0761,0,56606,0.53563,1,0.245,0.245,0.001,0.0005
2.0056,367.88,771.16,6.984,0,56466,0.5346,1,0.24528,0.24528,0.001,0.0005
2.0072,367.68,771.56,6.8921,0,56326,0.53358,1,0.24556,0.24556,0.001,0.0005
2.0087,367.48,771.93,6.8964,0,56185,0.53254,1,0.24584,0.24584,0.001,0.0005
2.0102,367.27,772.28,6.9381,0,56043,0.53149,1,0.24612,0.24612,0.001,0.0005
2.0117,367.06,772.64,6.9799,0,55901,0.53044,1,0.2464,0.2464,0.001,0.0005
2.0132,366.85,772.99,7.0217,0,55759,0.5294,1,0.24668,0.24668,0.001,0.0005
2.0147,366.64,773.35,7.0636,0,55617,0.52835,1,0.24696,0.24696,0.001,0.0005
2.0161,366.44,773.67,7.0862,0,55479,0.52733,1,0.24724,0.24724,0.001,0.0005
2.0171,366.26,773.88,7.033,0,55353,0.5264,1,0.24752,0.24752,0.001,0.0005
2.0182,366.07,774.08,6.9798,0,55228,0.52548,1,0.2478,0.2478,0.001,0.0005
2.0192,365.89,774.29,6.9266,0,55103,0.52455,1,0.24808,0.24808,0.001,0.0005
2.0203,365.7,774.49,6.8735,0,54978,0.52363,1,0.24836,0.24836,0.001,0.0005
2.0213,365.52,774.7,6.8203,0,54853,0.5227,1,0.24864,0.24864,0.001,0.0005
2.0222,365.35,774.86,6.6814,0,54743,0.52188,1,0.24892,0.24892,0.001,0.0005
2.0229,365.2,774.99,6.4959,0,54641,0.52113,1,0.2492,0.2492,0.001,0.0005
2.0237,365.05,775.13,6.3104,0,54538,0.52037,1,0.24948,0.24948,0.001,0.0005
2.0245,364.9,775.26,6.125,0,54436,0.51961,1,0.24976,0.24976,0.001,0.0005
2.0252,364.74,775.4,5.9398,0,54334,0.51886,1,0.25004,0.25004,0.001,0.0005
2.026,364.59,775.54,5.7594,0,54232,0.5181,1,0.25032,0.25032,0.001,0.0005
2.027,364.44,775.74,5.6674,0,54134,0.51737,1,0.2506,0.2506,0.001,0.0005
2.0279,364.29,775.95,5.5755,0,54036,0.51664,1,0.25088,0.25088,0.001,0.0005
2.0289,364.15,776.15,5.4837,0,53938,0.51592,1,0.25116,0.25116,0.001,0.0005
2.0298,364,776.36,5.392,0,53840,0.51519,1,0.25144,0.25144,0.001,0.0005
2.0308,363.85,776.56,5.3004,0,53742,0.51446,1,0.25172,0.25172,0.001,0.0005
2.0317,363.71,776.78,5.2706,0,53646,0.51374,1,0.252,0.252,0.001,0.0005
2.0327,363.56,777,5.3126,0,53551,0.51303,1,0.25228,0.25228,0.001,0.0005
2.0337,363.42,777.22,5.3547,0,53456,0.51233,1,0.25256,0.25256,0.001,0.0005
2.0347,363.27,777.45,5.3968,0,53360,0.51162,1,0.25284,0.25284,0.001,0.0005
2.0357,363.13,777.67,5.439,0,53265,0.51091,1,0.25312,0.25312,0.001,0.0005
2.0367,362.98,777.89,5.4812,0,53170,0.5102,1,0.2534,0.2534,0.001,0.0005
2.0374,362.87,778.04,5.4481,0,53094,0.50963,1,0.25368,0.25368,0.001,0.0005
2.0381,362.76,778.18,5.3995,0,53021,0.50909,1,0.25396,0.25396,0.001,0.0005
2.0387,362.65,778.32,5.351,0,52948,0.50854,1,0.25424,0.25424,0.001,0.0005
2.0394,362.53,778.45,5.3024,0,52875,0.508,1,0.25452,0.25452,0.001,0.0005
2.0401,362.42,778.59,5.2538,0,52803,0.50746,1,0.2548,0.2548,0.001,0.0005
2.0407,362.32,778.72,5.1875,0,52734,0.50694,1,0.25508,0.25508,0.001,0.0005
2.0412,362.24,778.85,5.0257,0,52685,0.50658,1,0.25536,0.25536,0.001,0.0005
2.0418,362.17,778.98,4.8641,0,52635,0.50621,1,0.25564,0.25564,0.001,0.0005
2.0423,362.09,779.1,4.7025,0,52586,0.50584,1,0.25592,0.25592,0.001,0.0005
2.0429,362.02,779.23,4.541,0,52537,0.50548,1,0.2562,0.2562,0.001,0.0005
2.0434,361.94,779.36,4.3795,0,52488,0.50511,1,0.25648,0.25648,0.001,0.0005
2.044,361.87,779.51,4.2525,0,52441,0.50476,1,0.25676,0.25676,0.001,0.0005
2.0447,361.8,779.69,4.1683,0,52396,0.50442,1,0.25704,0.25704,0.001,0.0005
2.0454,361.73,779.87,4.0842,0,52351,0.50408,1,0.25732,0.25732,0.001,0.0005
2.046,361.66,780.05,4.0003,0,52305,0.50374,1,0.2576,0.2576,0.001,0.0005
2.0467,361.59,780.23,3.9164,0,52260,0.50341,1,0.25788,0.25788,0.001,0.0005
2.0474,361.52,780.41,3.8327,0,52215,0.50307,1,0.25816,0.25816,0.001,0.0005
2.048,361.45,780.57,3.7994,0,52168,0.50272,1,0.25844,0.25844,0.001,0.0005
2.0486,361.37,780.73,3.7886,0,52120,0.50236,1,0.25872,0.25872,0.001,0.0005
2.0492,361.3,780.89,3.7778,0,52072,0.502,1,0.259,0.259,0.001,0.0005
2.0499,361.22,781.04,3.767,0,52025,0.50164,1,0.25928,0.25928,0.001,0.0005
2.0505,361.15,781.2,3.7563,0,51977,0.50128,1,0.25956,0.25956,0.001,0.0005
2.0511,361.08,781.36,3.7457,0,51929,0.50093,1,0.25984,0.25984,0.001,0.0005
2.0515,361.02,781.46,3.6719,0,51892,0.50065,1,0.26012,0.26012,0.001,0.0005
2.052,360.96,781.56,3.5915,0,51855,0.50037,1,0.2604,0.2604,0.001,0.0005
2.0524,360.9,781.67,3.5112,0,51819,0.5001,1,0.26068,0.26068,0.001,0.0005
2.0528,360.85,781.77,3.4308,0,51782,0.49983,1,0.26096,0.26096,0.001,0.0005
2.0532,360.79,781.87,3.3504,0,51746,0.49956,1,0.26124,0.26124,0.001,0.0005
2.0537,360.74,781.97,3.2652,0,51711,0.49929,1,0.26152,0.26152,0.001,0.0005
2.0539,360.71,782.03,3.1247,0,51693,0.49916,1,0.2618,0.2618,0.001,0.0005
2.0541,360.68,782.09,2.9842,0,51675,0.49903,1,0.26208,0.26208,0.001,0.0005
2.0544,360.65,782.15,2.8436,0,51657,0.49889,1,0.26236,0.26236,0.001,0.0005
2.0546,360.62,782.21,2.7031,0,51639,0.49876,1,0.26264,0.26264,0.001,0.0005
2.0549,360.6,782.28,2.5624,0,51622,0.49862,1,0.26292,0.26292,0.001,0.0005
2.0551,360.57,782.34,2.4335,0,51605,0.49849,1,0.2632,0.2632,0.001,0.0005
2.0553,360.55,782.38,2.346,0,51591,0.49839,1,0.26348,0.26348,0.001,0.0005
2.0555,360.53,782.43,2.2585,0,51578,0.49829,1,0.26376,0.26376,0.001,0.0005
2.0556,360.51,782.48,2.1709,0,51564,0.49819,1,0.26404,0.26404,0.001,0.0005
2.0558,360.49,782.52,2.0833,0,51550,0.49809,1,0.26432,0.26432,0.001,0.0005
2.056,360.47,782.57,1.9956,0,51537,0.49799,1,0.2646,0.2646,0.001,0.0005
2.0562,360.44,782.62,1.9297,0,51522,0.49787,1,0.26488,0.26488,0.001,0.0005
2.0564,360.41,782.67,1.9082,0,51503,0.49773,1,0.26516,0.26516,0.001,0.0005
2.0566,360.38,782.72,1.8868,0,51484,0.49759,1,0.26544,0.26544,0.001,0.0005
2.0568,360.35,782.77,1.8653,0,51466,0.49745,1,0.26572,0.26572,0.001,0.0005
2.0571,360.33,782.82,1.8438,0,51447,0.49731,1,0.266,0.266,0.001,0.0005
2.0573,360.3,782.87,1.8223,0,51428,0.49717,1,0.26628,0.26628,0.001,0.0005
2.0575,360.27,782.92,1.8106,0,51409,0.49702,1,0.26656,0.26656,0.001,0.0005
2.0577,360.23,782.96,1.8136,0,51387,0.49686,1,0.26684,0.26684,0.001,0.0005
2.0579,360.2,783,1.8166,0,51366,0.4967,1,0.26712,0.26712,0.001,0.0005
2.0581,360.17,783.05,1.8195,0,51344,0.49654,1,0.2674,0.2674,0.001,0.0005
2.0583,360.13,783.09,1.8225,0,51323,0.49638,1,0.26768,0.26768,0.001,0.0005
2.0585,360.1,783.13,1.8254,0,51302,0.49622,1,0.26796,0.26796,0.001,0.0005
2.0587,360.06,783.17,1.8287,0,51279,0.49605,1,0.26824,0.26824,0.001,0.0005
2.0589,360.03,783.21,1.8324,0,51256,0.49587,1,0.26852,0.26852,0.001,0.0005
2.0591,359.99,783.25,1.8362,0,51233,0.4957,1,0.2688,0.2688,0.001,0.0005
2.0593,359.96,783.29,1.8399,0,51209,0.49552,1,0.26908,0.26908,0.001,0.0005
2.0595,359.92,783.33,1.8436,0,51186,0.49535,1,0.26936,0.26936,0.001,0.0005
2.0597,359.88,783.36,1.8473,0,51163,0.49517,1,0.26964,0.26964,0.001,0.0005
2.06,359.84,783.41,1.8542,0,51138,0.49498,1,0.26992,0.26992,0.001,0.0005
2.0603,359.8,783.47,1.8649,0,51111,0.49478,1,0.2702,0.2702,0.001,0.0005
2.0605,359.76,783.53,1.8756,0,51085,0.49458,1,0.27048,0.27048,0.001,0.0005
2.0608,359.72,783.59,1.8862,0,51058,0.49438,1,0.27076,0.27076,0.001,0.0005
2.0611,359.68,783.65,1.8969,0,51032,0.49418,1,0.27104,0.27104,0.001,0.0005
2.0613,359.64,783.7,1.9075,0,51005,0.49398,1,0.27132,0.27132,0.001,0.0005
2.0617,359.59,783.78,1.9189,0,50977,0.49377,1,0.2716,0.2716,0.001,0.0005
2.062,359.55,783.86,1.9311,0,50946,0.49354,1,0.27188,0.27188,0.001,0.0005
2.0624,359.5,783.95,1.9434,0,50916,0.49331,1,0.27216,0.27216,0.001,0.0005
2.0627,359.45,784.04,1.9556,0,50885,0.49308,1,0.27244,0.27244,0.001,0.0005
2.0631,359.41,784.12,1.9678,0,50855,0.49284,1,0.27272,0.27272,0.001,0.0005
2.0635,359.36,784.21,1.9801,0,50825,0.49261,1,0.273,0.273,0.001,0.0005
2.0638,359.31,784.3,1.9948,0,50794,0.49238,1,0.27328,0.27328,0.001,0.0005
2.0642,359.26,784.39,2.0133,0,50764,0.49216,1,0.27356,0.27356,0.001,0.0005
2.0646,359.21,784.48,2.0318,0,50734,0.49194,1,0.27384,0.27384,0.001,0.0005
2.065,359.16,784.57,2.0503,0,50704,0.49172,1,0.27412,0.27412,0.001,0.0005
2.0654,359.11,784.66,2.0688,0,50674,0.4915,1,0.2744,0.2744,0.001,0.0005
2.0658,359.06,784.75,2.0873,0,50644,0.49128,1,0.27468,0.27468,0.001,0.0005
2.0662,359.01,784.84,2.1022,0,50592,0.49085,1,0.27496,0.27496,0.001,0.0005
2.0665,358.95,784.92,2.1099,0,50497,0.48999,1,0.27524,0.27524,0.001,0.0005
2.0668,358.9,784.99,2.1175,0,50402,0.48914,1,0.27552,0.27552,0.001,0.0005
2.0672,358.85,785.07,2.1251,0,50307,0.48829,1,0.2758,0.2758,0.001,0.0005
2.0675,358.8,785.14,2.1327,0,50212,0.48744,1,0.27608,0.27608,0.001,0.0005
2.0679,358.75,785.22,2.1403,0,50117,0.48658,1,0.27636,0.27636,0.001,0.0005
2.0695,358.48,785.53,2.2194,0,86858,0.85545,1,0.27664,0.27664,0.001,0.0005
2.075,357.53,786.54,2.5176,0,2.3625e+05,2.355,1,0.27692,0.27692,0.001,0.0005
2.0805,356.59,787.55,2.8159,0,3.8566e+05,3.8546,1,0.2772,0.2772,0.001,0.0005
2.086,355.65,788.57,3.1143,0,5.3504e+05,5.3541,1,0.27748,0.27748,0.001,0.0005
2.0915,354.7,789.58,3.4127,0,6.8443e+05,6.8536,1,0.27776,0.27776,0.001,0.0005
2.097,353.76,790.6,3.7112,0,8.3382e+05,8.3531,1,0.27804,0.27804,0.001,0.0005
2.1025,352.82,791.6,4.0123,0,9.4337e+05,9.4531,1,0.27832,0.27832,0.001,0.0005
2.1079,351.9,792.58,4.3303,0,7.9447e+05,7.9611,1,0.2786,0.2786,0.001,0.0005
2.1132,350.98,793.56,4.6484,0,6.4558e+05,6.4692,1,0.27888,0.27888,0.001,0.0005
2.1185,350.06,794.54,4.9665,0,4.9668e+05,4.9773,1,0.27916,0.27916,0.001,0.0005
2.1239,349.14,795.51,5.2848,0,3.4778e+05,3.4852,1,0.27944,0.27944,0.001,0.0005
2.1292,348.22,796.49,5.6031,0,1.9889e+05,1.9933,1,0.27972,0.27972,0.001,0.0005
2.1345,347.3,797.47,5.9215,0,50000,0.50145,1,0.28,0.28,0.001,0.0005
